,weibo_context,weibo_time,like_num,user
7535,"沈老师是当事人，如果他要追究，他有的是办法，不要你多管闲事
我的建议是，别管，沈老师是当事人，他自己解决，不要听别人说什么拿这个冲掉夹总
那件事没人愿意提，如果你还年轻，就不要参与自己不了解的事
有当事人就不要你多管闲事，论战斗力，你们比不上沈老师自己
这个话题没什么好涛的
如果你同 ...展开全文c",10月11日 23:19,192,186.0
7536,"夹总秒回沈老师那事，不要管，存好证据，不要随便扩散和发表观点，你都没吃透瓜，别口嗨
你看沈老师揪着不放了吗？
动动脑子",10月11日 22:50,35,186.0
7537,"我不是非常关注兔子外交，中美关系我就看看热闹，反倒是最近看到中德有点不对劲，有点担心
别问，问就是事关饭碗
玛德，别吊我行不行",10月11日 19:11,10,186.0
7538,你在后台看我是不是很气，气死你，,10月11日 18:40,4,186.0
7539,"挂一个卧底虾，基本只关注值日生黑号和肖战抵制者？虾虾，脱了粉籍，黑人的心不变O用户7309407540
麻烦看到的评论区友情艾特一下各位抵制者（我太懒了）",10月11日 17:56,8,186.0
7540,"搬运自卿卿（炸号太多，搞不清哪个卿卿号了，只有一个卿卿就行了）
补档（8月5日 10:58发表于 @ 敲退堂鼓的小学生裘卿卿 ）

p1-3是“麦乐迪”；
p4-9没有5是“大呲花”（晨小晨）；

考虑到“麦乐迪”和“大呲花”都不是生造词，或许有同名，可能只是巧合，所以这只是一种推测，请勿当作事实看待。...展开全文c",10月11日 17:07,10,186.0
7541,#防弹少年团# 知道防弹少年团为什么这么说吗？因为人家海外发展重心是美国,10月11日 16:57,12,186.0
7542,"“历史虚无主义”就是个伪命题
历史是胜利者撰写的
如今这个信息时代，所谓官方媒体拿钱就能扭曲事实，污蔑受害者
在过去几千年，王朝几轮颠覆，千百年前撰史者都不可考证而胡编乱造的事情，却不允许当代人发挥想象
我爱怎么写，怎么写，你管我",10月11日 16:19,9,186.0
7543,"搬自兔区
土豆脂粉下令黑别人，就是团队下场了，哈哈哈哈哈(ಡωಡ)hiahiahia",10月11日 14:36,15,186.0
7544,那个小妹妹的后续来啦，都要加油，过好生活才是,10月10日 14:35,43,186.0
7545,我这么说吧，公司领导已经接到巡视组的访谈提纲了，我也不清楚访什么，但是巡视组在各地巡视是真的，重庆那边，问问也行哈,10月9日 23:00,23,186.0
7546,"#你是什么粉#
我要吃瓜，死虾滚",10月9日 22:48,5,186.0
7547,"#沈逸#
沈老师为什么下场，看视频
国庆期间，由台独企业统一旗下开小灶召集肖战粉丝，汇集重庆市虎溪大学城“肖烟四起，为战而来”，CNN联动，某些人有意也好，粉丝无意也好，你们该好好反思，这背后是什么！
前有肖战教师粉带学生课堂应援，让两个小男孩互相亲吻，殴打不喜欢肖战的同学  ...展开全文c",10月9日 22:23,45,186.0
7548,"#沈逸#
为什么总是在沈老师下线后上热搜",10月9日 22:09,15,186.0
7549,"#沈逸#
如果你不知道如此纵容会怎样，好好研究香港过去十几年发生了什么",10月9日 22:01,16,186.0
7550,"#沈逸#
饿了吗",10月9日 21:51,20,186.0
7551,"饭圈恐怖故事（纯属娱乐，胡说八道哈😊）
几个月前，某艺人工作室挂着网友ID说他们图谋不轨，带着粉丝针对性网暴污蔑这些网友，后续勾结平台接连炸号捂嘴污蔑众多网友。

但现在对于艺人的某些极端粉丝，不敢明确切割——

这些极具号召力的危险大粉是团队职业粉丝，或许目前被踢出团队，或团队无法 ...展开全文c",10月9日 15:25,39,186.0
7552,"税务小常识
开个人发票，不需要提供个人任何信息，只有要开票的订单范围
如果是纸质发票需要寄送，需要提供一个快递地址接收，且不需要自己担负邮费，对方担负

如果遇到各种磨叽刁难 ，留好证据，直接送税务
越是刁难的，越是存在问题，尤其是无实物的数字消费，服务提供者可能存在数据作假，偷税漏税 ...展开全文c",10月9日 13:03,16,186.0
7553,"今天看到个up解说电影《无极》
倾城美人一句话，士兵就把矛头指向国王
因为她魅惑无边吗？
谁给她那么大的魅力加持",10月8日 23:27,3,186.0
7554,"我不是丧，有些话藏心里，自己消化不了，憋着会烂，说出来，大家讨论是一种发泄的方式，新浪觉得我“传播仇恨“危害国家安全”大不了炸号禁言，我还能真的因言获罪吗？

不会，只是说出来还会有人觉得我有个性？
是个性吗？不是？是经历凝炼出来的。

越是信息爆炸的时代，人心越容易散，越容易变
人人 ...展开全文c",10月8日 22:58,32,186.0
7555,"我撑死了再活个七八十年，你绝对活的比我久，但能多久？
别吹什么传承，人都是活在当下，脑残才听你愚弄搞传承
生物传承只有基因，宇宙这么大，文明诞生是个意外，昙花一现，你诺大个国土，连个尘埃都算不上",10月8日 22:25,11,186.0
7556,设这么多敏感词干什么，有什么话是人听不得，老百姓说不得的,10月8日 22:15,76,186.0
7557,沈老师也就恰个瓜，讨论一下，他说什么大家拉出重点，继续往上捅,10月7日 17:12,33,186.0
7558,"#沈逸#
看大家都在吵，说个题外话，
热搜大家都知道，新浪可以操作，前几天新浪刚收了肖战一波营销费，今天又上热搜，逼着肖战交保护费啦
沈老师只是从自己专业角度感谢看法，网友也就看个热闹，但是新浪不干啊，非得逼着肖战交钱",10月7日 17:02,47,186.0
7559,"当年滴滴开始出事，滴滴买营销也说是个案呢，还说出租车犯罪率更高
结果怎么样，平台不作为，导致犯罪份子越猖狂，恶性案件短期内爆发
饭圈恐怖故事还只是我从网络上看到的，我这个小脑袋瓜能想到的安全漏洞
但是针对目前恐怖局势，有一个人采取这些方式，模仿案件会短期爆发——这是暗示效应，也是为 ...展开全文c",10月7日 16:41,16,186.0
7560,"渣浪不恰烂钱会死吗？人家自己发个微博，自己和网友讨论，有必要恰烂钱给人家安排大名热搜吗？
你不就想逼着肖战多给你交保护费，两头恰烂钱，祝夹总得艾滋",10月7日 16:30,17,186.0
7561,"饭圈恐怖故事
黄牛跟车，尤其去地处偏僻，私生有钱，万一再漂亮露富
这种车没有什么后台安全系统，只是口头交易，哪怕你拍了车牌身份证给家人，有预谋的人也会准备好假证件

不是消费死者，但是万一不幸碰上个有恶意的或者有反社会倾向的，或者无意触发怒气

滴滴顺风车那一系列惨案",10月7日 16:13,15,186.0
7562,"饭圈恐怖故事系列
应援现场有食物，有心人主动承担提供食物的话，投毒和mijian，怎么都好啦",10月7日 15:58,8,186.0
7563,再说一条，应援现场可能有气球，纸质品等易燃易爆装饰物，把气球换成氢气球，明火之下场面很大,10月7日 15:44,13,186.0
7564,可惜我不在重庆了，不然我一定去川美乱涂乱画——我画画是天赋派的，为啥呀，因为重庆新闻说的可以乱涂乱画，还把说批评问题的人士造谣，我当然信重庆新闻啦,10月7日 15:19,18,186.0
7565,"既然zf不怕，那我就给反派人士提供一些思路

1.女性是脆弱的群体，抵抗暴力和应对危险情况能力相对男性普遍较弱；
2.如今饭圈自成体系，各种非法集资，来源去向不明，灰色收入可以成为不法组织的资金库；
3.饭圈中想当一部分未成年，反诈骗反邪教意识不高，加之对偶像盲目崇拜，有心者经营几个月就可以 ...展开全文c",10月7日 14:58,11,186.0
7566,【公厕整饬干净重新开放 市民上公园不再揪心】11月12号，我们报道了重庆南岸居民反映#公园卫生间变身麻将室#一事。现在公共卫生间已重新投入使用，南滨路管委会相关负责人介绍，由于公园的具体管护单位工作不够细致，以临时停水为由长时间封闭公厕，他们已经要求进行整改。 L重庆广电-第1眼的微博视频,27分钟前,赞,187.0
7567,【#平时百元的水费飙到两千多# 居民：一头雾水】市民刘师傅在重庆渝北金石小区有套房子，除了周末，平时很少回来居住。10月1号，刘师傅在门上发现一张水费催缴通知单，上面显示他家三个月欠费两千多元，以往，三个月水费总共也就一百多元，对此，刘师傅是一头雾水。 L重庆广电-第1眼的微博视频,今天 21:47,1,187.0
7568,【#新房防盗门变成防火门# 业主质疑开发商违约】彭先生在重庆九龙坡中昂别院买了套房，今年接新房时，彭先生发现合同约定的防盗门变成了防火门。开发商认为，防火门同样具有防盗功能，所以不算违约，而业主们觉得防火门和防盗门是两种门，开发商应该承担违约责任。 L重庆广电-第1眼的微博视频,今天 21:18,1,187.0
7569,【今年重庆最大一单IPO来了！#金科服务登陆港交所#】11月17日上午，金科服务在港交所挂牌上市，这是今年重庆IPO募资额最大的一单，全球发售1.33亿股，预计最多将募集资金约63.26亿港元。在港交所上市后，金科也成为重庆第一家同时在A股和H股上市的民营企业集团。 L重庆广电-第1眼的微博视频,今天 20:38,3,187.0
7570,【#蟊贼口袋有缝弄丢偷的现金# 已被刑拘】11月15日，重庆开州发生一起戏剧性的盗窃案。蟊贼入室行窃，偷走两千元现金，民警看监控后，发现竟是“熟人”，他们曾几次到嫌疑人家里处理过纠纷。让人更意外的是，嫌疑人盗窃现金后，将现金装在了损坏的衣兜里，钱从缝隙处丢失。 L重庆广电-第1眼的微博视频,今天 19:51,1,187.0
7571,【重庆专访 | 演员杨子姗：我拍戏不是为了“火”】从各大电影节频频拿奖，到重庆青年电影展评委，#杨子姗#完成了从“优秀新人女演员”，到一名“电影人”的蜕变。作为青年演员，她有怎样的选择和坚守？今天的《重庆专访》，带你了解一个更加真实的@杨子姗 。 L重庆广电-第1眼的微博视频,今天 19:10,30,187.0
7572,【#外交部回应英国驻重庆总领事跳水救人#：点个大大的赞！】在11月17日的外交部例行记者会上，有记者就英国驻重庆总领事馆总领事史云森14日救起一名落水女子一事向发言人提问。外交部发言人赵立坚说，这是一个好事，他的见义勇为的举动值得赞扬，我要给他点个大大的赞。 L重庆广电-第1眼的微博视频,今天 18:37,8,187.0
7573,【在重庆要如何选公园？】#重庆公园# 据重庆市城市管理局统计，目前重庆市各类城市公园数量已超过1500个，总面积达1.86万公顷。其中，综合公园353个、社区公园506个，专类公园162个、游园565个。公园有点多，你要选哪个？,今天 16:43,2,187.0
7574,【第1眼记者上海打探 | #重庆造5G智能重卡#  就是如此给力！】能自动变道、刹车、跟车的重型卡车，你见过吗？近日，上汽红岩5G+L4级智能驾驶重卡在上海洋山港启动准商业化运营，今年计划完成2万个标准集装箱运输任务。这款“重庆造”的智能重卡到底牛在哪？第1眼记者带你上车！ L重庆广电-第1眼的微博视频,今天 15:27,1,187.0
7575,【孩子被出租车撞伤时 这位家长在做什么？】#家长聊天时幼童被车撞伤# 司机颜某驾驶出租车在经过沙坪坝模范村十字路口附近时，一名幼童突然从人行道跑上公路，因为视线被路边停放的车辆遮挡，出租车司机来不及刹车，将幼童撞伤。据民警调查，事发时幼童家长就在一旁，因与他人聊天，疏于对幼童的看护。 ...展开全文c,今天 14:39,4,187.0
7576,【石柱这里每年发电4500万度！#生活垃圾焚烧发电#  】石柱县首个生活垃圾焚烧发电项目日前正式建成投用，全县除有害垃圾、餐厨垃圾外的所有生活垃圾都将被焚烧用于发电，每年的发电量在4500万度。据了解，垃圾焚烧后产生的少量炉渣、炉灰和废水都将进行再次处理利用，变废为宝，真正实现了垃圾进厂之后 ...展开全文c,今天 13:49,4,187.0
7577,【注意了！江北这些地方明天将停水12小时】#重庆停水# 第1眼记者从重庆中法供水得知，为配合重庆市城市建设发展有限公司红土地立交改造项目，迁改DN700供水管道。从18日下午3点至19日凌晨三点，将持续停水12小时。涉及停水范围的市民们请提前做好储水准备。,今天 12:30,2,187.0
7578,【#故事人生#  | 直播间里的网红村主任】#村主任拍短视频带村子火出圈# 罗辉，乡村版《Mojito》里的C位主角，他还有另外一重身份——巫山县双龙镇洞桥村村主任。一个不擅长唱歌跳舞的村干部，为了把洞桥村带出圈，豁出去了！从2019年4月起，“村主任小罗”拿着玉米当麦克风在地里唱歌，跳爆款综艺“乘 ...展开全文c,今天 12:10,1,187.0
7579,【#重庆公安集中销毁一批非法枪爆物品# 】11月17日上午，重庆警方在江津区集中销毁了一批，近年来收缴的非法枪支和管制刀具。今年#重庆公安# 重拳出击，破获“部督4.14系列非法制造枪支案”等一批涉枪涉爆重大案件，抓获犯罪分子578名，收缴各类枪支506支、子弹1.7万余发、非法爆炸物品10.7吨、雷管1.5 ...展开全文c,今天 11:40,4,187.0
7580,【#重庆用电量连续6个月保持正增长# 】第1眼记者从重庆市经济和信息化委员会获悉，随着我市经济持续复苏，我市电力消费继续保持较快增长。10月当月，全市用电量99亿千瓦时，同比增长3.9%，连续6个月用电量保持正增长。,今天 11:14,4,187.0
7581,【惊险！#大货车后退撞后车# 后车司机跳车而逃】近日，在G6911安来高速羊桥坝收费站发生惊险一幕，一辆大货车因涉嫌超重，在高速收费站倒车复磅，结果径直撞上了后面车辆。 L重庆广电-第1眼的微博视频,11月16日 23:43,9,187.0
7582,【#在重庆救人的英国驻重庆领事馆总领事史云森终于回应了#！】 英国驻重庆领事馆回复：非常感谢大家！虽然此事极具正能量，但为了不影响到当事女生的生活，同时也是为了保护当事人隐私，经过征求当事人意见，我们决定从现在开始不再安排史云森接受就救人这件事的专门采访了。当事人有计划到领馆送锦旗 ...展开全文c,11月16日 23:30,18,187.0
7583,【好消息！#95个服务事项今年底前实现川渝通办#】近日，重庆市政府、四川省政府协同推出第一批95个川渝通办事项，今年底前，这些事项可实现线上“全网通办”、线下“异地可办”。川渝的居民们，办事不用两地跑了！ L重庆广电-第1眼的微博视频,11月16日 22:30,4,187.0
7584,【#违章摄像头错把Z当2#！#市民背锅吃罚单投诉无果#】市民李先生近两个月没离开过重庆主城，可却收到了一张来自长寿的交通罚单。罚单显示：违法车辆，渝DF2589；违法时间，2020年11月9号早上8点36分。李先生说，渝DF2589确实是他的车，但他最近没去过长寿，怎么会在长寿超速呢？仔细查看违法车辆的照片 ...展开全文c,11月16日 22:00,9,187.0
7585,【#630公开课#：#如何保护我们的个人信息#】有观点，长知识，又到了每周公开课的时间。这节课，我们邀请到重庆市第五中级人民法院法官张越，结合明年1月1日即将实施的《民法典》，用通俗易懂的重庆方言，跟大家讲讲个人信息保护的法律知识。 L重庆广电-第1眼的微博视频,11月16日 21:30,5,187.0
7586,【遭不住！#重庆天气晴好居民却频频吃灰# 】刘大姐是重庆沙区井口南溪园小区的住户，最近天气不错，每天都能晒太阳。可让刘大姐和邻居们始料不及的是，伴随着阳光，频频而来的灰尘让她们有点受不了。 L重庆广电-第1眼的微博视频,11月16日 21:00,93,187.0
7587,【#刷抖音刷到疑似失散18年的亲人#】有时候，刷抖音会有意想不到的好处。重庆江津一位市民昨天晚上刷抖音，看到了一位流浪汉，特别像是失散18年的亲人。于是，今天一早，这家人就去把流浪汉接回了家。 L重庆广电-第1眼的微博视频,11月16日 20:15,3,187.0
7588,【#网络平台搞借贷如今兑付难#】让你平白无故借钱给陌生人，估计大部分人都不愿意。可如果有这样一个网络平台，自称实力雄厚，更有明星代言加持，说他们出面帮你把钱借出去，能让你赚取不错的收益。通过这样的网络平台借贷，是不是就没有风险呢？有市民就下载了悟空理财、悟空优选、玖富钱包等金融类AP ...展开全文c,11月16日 19:10,24336,187.0
7589,【#冯小哥撩车#：#宝马4系凭啥一车难求#？】全新宝马4系在上市之初受到了广大网友的争议，原因是宝马的家族式设计语言的前进气造型在4系上有很大改变。如今宝马4系却变得一车难求，现在在国内的4s店是提不到现车的，如果全款购买，明年的春节后都不一定能提到车，而且没有任何优惠。宝马4系凭啥一车难 ...展开全文c,11月16日 17:38,12,187.0
7590,【暖心！#外籍友人奋力救景区落水女孩#】11月14日，一年轻女子在重庆江津中山古镇河滩边游玩时，不慎踩滑摔进笋溪河。紧要关头，一位外籍友人跳了下去，紧紧拽住落水者，在众人的帮助下，两人平安上岸，身体均无大碍，救人者随后被认出是英国驻重庆总领事馆总领事史云森。 L重庆广电-第1眼的微博视频,11月16日 16:49,51,187.0
7591,【重庆这些古村落 每一个都是世外桃源】初冬时节，暖阳高照。告别城市的喧嚣，让我们一起走进重庆那些隐匿于山水之间的古村落，感受碧水青山，品味岁月流淌。@重庆市文化旅游委 L重庆广电-第1眼的微博视频,11月16日 15:08,5,187.0
7592,【#重庆专访# | 导演谢飞：我与中国电影这60年】他是中国第四代电影导演代表人物，是北京电影学院教授，是中国电影的见证者，是柏林金熊奖得主 ，他是@导演谢飞 。不久前，#谢飞#受邀参加第七届重庆青年影展。《重庆专访》独家对话谢飞，听他分享他所经历的“中国电影60年”。 L重庆广电-第1眼的微博视频,11月16日 13:15,4,187.0
7593,【故事人生 | #警花秦争#】不花钱、不上法院，也能拿到司法确认的民事裁定书？重庆巴南基层民警秦争有高招！从当事人在调解室吵得不可开交，到离开时的握手言和，再到如今调解协议履行，秦争利用法律武器解决纠纷，帮助他人的同时，也在工作中找到了自己的价值跟成就感。  L重庆广电-第1眼的微博视频,11月16日 11:49,赞,187.0
7594,【#巫山国际红叶节11月20日开幕# 来一场红叶之旅吧】第十四届中国·重庆长江三峡（巫山）国际红叶节即将于11月20号开幕。期间，巫山县将陆续推出13条红叶游览线路、20多项互动体验活动。据介绍，巫山红叶有近200个品种，总面积超过120万亩，其中集中连片红叶15万亩以上。 L重庆广电-第1眼的微博视频,11月16日 10:50,19,187.0
7595,【今年 #重庆100多个老旧公园换新颜#】#重庆公园# 推窗可见的鲜花绿植、出门就到的山城小巷、随处可憩的城市公园…今年以来，重庆已陆续对100多个老旧公园开展品质提升，同时还新建了一批城市公园，目前，各类城市公园累计有1500多个，总面积达1.86万公顷。 L重庆广电-第1眼的微博视频,11月16日 09:46,12,187.0
7596,【注意！重庆集中整治网络“黑公关”和网上软色情问题】针对网络“黑公关”和网上软色情问题，重庆市网信办近日召开视频会议，部署专项整治工作。按照要求，我市将严厉查处一批参与“有偿删帖”等“黑公关”的各类账号、平台及相关人员，集中整治一批利用“软色情”信息博眼球、赚流量的平台和账号，并 ...展开全文c,11月15日 23:04,54,187.0
7597,【不负等待！#2020重庆潼南涪江半马热血开跑#】11月15号上午，备受期待的2020年重庆潼南涪江半程马拉松赛正式热血开跑，这场以“潼心 潼行 潼奔跑”为主题的半程马拉松，吸引了来自全国各地的5000多名选手相聚潼南，参赛选手最大年龄74岁，最小的1岁，他们一路挥洒汗水、奋力拼搏，共同感受运动之美。 ...展开全文c,11月15日 22:27,7,187.0
7598,【第1眼长图 | 全力护航中欧班列（渝新欧） 重庆警方在行动】,11月15日 21:49,4,187.0
7599,【靠山吃山，靠水吃水！#靠近水厂没水喝#？】俗话说，靠山吃山，靠水吃水。可是重庆九龙坡区走马镇的一些村民却说，这句俗语在他们那里不怎么适用。因为他们家距离水厂只有几百米，可家里的自来水却已经断供一两个月了。 L重庆广电-第1眼的微博视频,11月15日 21:27,2,187.0
7600,【#厉害了重庆#！“地质博物馆”里的高速路】“我们拉了3000多米我手中这种直径五公分的绳子攀岩上来。背着材料和设备，最重的时候背过150斤的地质钻机。”巫镇高速四分部副总工程师杜黎明如此说到。正在建设的巫溪到陕西镇坪的巫镇高速，桥隧比达到90.6%，被建设者誉为“地质博物馆”，重庆的高速公路 ...展开全文c,11月15日 20:06,17,187.0
7601,【#重庆三峡广场一牌子错写典故# “昭君牧羊”你听说过吗？】学过历史的人，大都知道苏武牧羊这个典故，说的是汉朝的苏武出使匈奴，结果被扣留。匈奴贵族威胁利诱，想要逼迫其投降，扬言，要公羊生子，才能让苏武回国。不过，在重庆沙坪坝的三峡广场上，却有牌子写着“昭君牧羊”。这又是一个什么样的 ...展开全文c,11月15日 19:26,6,187.0
7602,【超酷！他们在岩壁上拼搏！】11月14日至15日，经过一天半的激烈角逐，在重庆奉节县三峡原乡景区举办的“#2020中国攀岩自然岩壁系列赛#（重庆奉节站）暨年度总决赛”圆满收官。最终，魏来、叶鹰英两名选手获得重庆奉节站公开组男、女子冠军；刘加、黄伟君分获专业组男、女子冠军；宋枭、叶鹰英分获年度 ...展开全文c,11月15日 18:31,3,187.0
7603,【绵延城市和山丘！#重庆的雾美如仙境#】秋冬季节，重庆晨雾渐浓，笼罩在薄雾之中的城市和山丘，如梦幻，似仙境。温馨提示：雾天行车，能见度低，谨慎操作，控制车速。 L重庆广电-第1眼的微博视频,11月15日 16:56,赞,187.0
7604,【#两人共享一部单车出事故# 警车秒变“救护车”】11月13日下午5点40分，两名中学生模样的女孩共同骑乘一辆共享单车，从重庆大渡口钢花路驶入翠园路，在转弯瞬间径直撞向了路中间的水泥隔离栏。事故发生后，赶到现场的民警开动警车，将伤者紧急送医，所幸两名女孩无大碍。 L重庆广电-第1眼的微博视频,11月15日 16:25,5,187.0
7605,【#产妇凌晨高速应急车道生子# 现场既惊险又温暖】11月14号凌晨两点多，重庆江津至习水高速的应急车道上，一名产妇突然临盆。高速执法人员和医务人员先后赶到，一场救援，在高速路边紧急展开。在众人的共同努力下，产妇母子被平安被送到江津区中心医院。 L重庆广电-第1眼的微博视频,11月15日 15:55,赞,187.0
7606,【#代驾撞车后开溜车主狂追500米# 车主：还好我身体好】近日，重庆一名代驾在驾车过程中，发生事故后怕赔偿，竟然撒腿就跑，被酒后车主追了500米之后，给追了回来。 L重庆广电-第1眼的微博视频,11月15日 14:20,2,187.0
7607,【故事人生 | #90后摄影师记录武汉表情#】每到年底，重庆摄影师黎光波都会免费开放摄影棚，记录下大众的情绪瞬间。2019年12月，他记录了100多位武汉市民的表情。九个月后，他重回武汉再访那些老朋友，同样的问题，答案的色彩却不相同，一场疫情，让很多人的生活发生了改变。 L重庆广电-第1眼的微博视频,11月15日 13:21,4,187.0
7608,【#开州一厨师在超市频繁偷肉# 半年拿走8000多元猪肉】邱先生在重庆开州经营一家超市，最近一段时间，他清点账目时发现猪肉总是亏损，调看监控后，才发现一名女熟客常常“藏肉”逃单。偷肉的女子彭某是一名厨师，每天她都会到超市采购猪肉。从5月份到现在，30多次拿肉逃单。 L重庆广电-第1眼的微博视频,11月15日 10:11,1,187.0
7609,【 一起奔跑吧！2020重庆马拉松开赛】11月15日上午，#2020重庆马拉松#在南滨路鸣枪开跑。本次比赛设全程马拉松、迷你马拉松两个项目。经过持续培育，重庆马拉松赛已成为重庆全民健身活动的一项品牌赛事。  L重庆广电-第1眼的微博视频,11月15日 09:27,28,187.0
7610,【#我爱记诗词# 七岁萌童出任调查员 枇杷山公园小试牛刀】我爱记诗词，轻松长知识。上周，我们邀请了一位小观众客串诗词调查员，节目播出后，很多朋友打来电话，希望也能体验一把。今天我们就把话筒交给七岁的小朋友团团。得知被选为630的特邀调查员，团团提前做了功课，态度十分认真。一起来看看这位 ...展开全文c,11月14日 22:00,3,187.0
7611,🔆,今天 21:36,732,188.0
7612,@X玖少年团肖战DAYTOY  哇唧唧哇x9少年团肖战回我一下私信 骂我两句,今天 21:08,351,188.0
7613,终于懂了恃宠而骄的意义,今天 21:04,805,188.0
7614,笑死了 真是,今天 20:46,1417,188.0
7615,怎么下来还专门拔出剑打一下,今天 20:38,112,188.0
7616,😄,今天 20:35,923,188.0
7617,太搞笑了,今天 20:33,624,188.0
7618,简单快乐,今天 20:21,132,188.0
7619,xiao丑那一场？,今天 20:14,245,188.0
7620,kpop冬日恋歌🈶️ L生菜生吃的微博视频,今天 17:38,155,188.0
7621,又想起这个,今天 17:11,478,188.0
7622,王一博,今天 17:03,212,188.0
7623,😄😄,今天 16:52,468,188.0
7624,笑死 是这种手指舞吗 后面还有比心 L生菜生吃的微博视频,今天 16:33,112,188.0
7625,sm新女团门面竟然是—— L生菜生吃的微博视频,今天 16:02,256,188.0
7626,好好喝,今天 13:48,147,188.0
7627,博君一笑很好,今天 13:39,627,188.0
7628,怎么动不动就抓手腕啊,今天 13:24,144,188.0
7629,"好恃宠而骄的感觉
仔细回味了一下 博哥问他我哪儿xxxx 说小战说他xxxx了 小战：说了又怎样😄😄😄😄 说了又怎样
想想就好笑",今天 13:10,400,188.0
7630,博哥 幽默第一人,今天 12:36,1332,188.0
7631,说了又怎样,今天 12:27,1648,188.0
7632,我们小菜,今天 03:27,598,188.0
7633,哈喽啊 L生菜生吃的微博视频,今天 03:26,337,188.0
7634,杜华 你还会这样吗 L生菜生吃的微博视频,今天 03:01,655,188.0
7635,笑死了 说的也对 L生菜生吃的微博视频,今天 02:43,347,188.0
7636,好浪漫,今天 02:32,1011,188.0
7637,笑死我了 想想不过如此,今天 02:02,310,188.0
7638,"每日一泡时间到
女团一起唱在在少时出道曲 女团教科书 L生菜生吃的微博视频",今天 01:44,138,188.0
7639,博君一笑真的值得很多人去喜欢,今天 01:14,1317,188.0
7640,d的那个视频,今天 01:00,526,188.0
7641,,今天 00:30,555,188.0
7642,小心腰 好多遍,今天 00:11,580,188.0
7643,吧唧一下扣扣音乐数字💽一览表🈶️,11月16日 23:52,663,188.0
7644,🥺,11月16日 23:40,453,188.0
7645,笑死👊,11月16日 23:37,350,188.0
7646,擦擦 L生菜生吃的微博视频,11月16日 15:08,377,188.0
7647,博哥这个痘印 开头响起来我以为是西游记主题曲,11月16日 14:55,337,188.0
7648,想起来今天真的好狗 我们本来坐的位置 正背面 他们坐在完全看不到的地方 我跑过去对面还和保安吵架差点干起来被拖出去,11月16日 04:07,140,188.0
7649,每次后,11月16日 00:20,199,188.0
7650,我真i预览,11月15日 23:24,711,188.0
7651,不玩游戏 很想知道博哥这种属于啥水平,11月15日 21:36,3768,188.0
7652,😄,11月15日 17:01,640,188.0
7653,,11月15日 13:33,253,188.0
7654,笑疯了……,11月15日 12:30,2093,188.0
7655,"肖战超话
201114 @CCTV电视剧 更新
@X玖少年团肖战DAYTOY

衬衫｜Heron Preston @HeronPrestonOfficial

#肖战衣橱#",11月14日 18:06,8760,189.0
7656,"肖战超话
201113@X玖少年团肖战DAYTOY 更新
@X玖少年团肖战DAYTOY

卫衣｜AMBUSH @ambush-official
包｜Louis Vuitton X Fragment Design @路易威登
鞋履｜Converse JW Anderson Run Star@CONVERSE中国 O肖战衣橱·DayToyCloset...展开全文c",11月13日 18:15,10256,189.0
7657,"肖战超话
201025@肖战工作室 更新
@X玖少年团肖战DAYTOY

若给我坚定
若给我勇气
夜空中你划出的弧线...展开全文c",10月25日 20:41,22566,189.0
7658,"肖战超话
201020@肖战工作室 更新
@X玖少年团肖战DAYTOY

外套｜Acne Studios @AcneStudios

#肖战衣橱# #肖战代言百威魄斯#",10月20日 18:19,11495,189.0
7659,"肖战超话
201018 @肖战工作室 抖🎵更新
@X玖少年团肖战DAYTOY

裤子｜GUCCI @GUCCI
衬衫｜LANVIN @LANVIN O网页链接
鞋履｜Jimmy Choo @Jimmy-Choo O网页链接...展开全文c",10月18日 11:36,9047,189.0
7660,"肖战超话
201015@肖战工作室 @小鹿茶luckintea 更新
@X玖少年团肖战DAYTOY

厚厚又绒绒
是一杯奶茶的口感
和等你时的温暖...展开全文c",10月15日 15:26,6744,189.0
7661,"是否，你也曾拜服于肖战的私服穿搭？是否，你也曾好奇肖战的服饰选择？
哐哐哐！各位肖肖爱好者以及时尚爱好者们看过来看过来！
为了更好地为粉丝们科普传达肖战的时尚动向，金秋十月，小÷开启新一轮招新活动啦！
如果你对时尚充满热情，并且符合以下条件，不要犹豫，快快私信小÷，我们万分期待你的到 ...展开全文c",10月8日 22:05,8106,189.0
7662,"肖战超话
【肖战𝟐𝟗岁生日造型合辑】

@X玖少年团肖战DAYTOY
@肖战工作室
#肖战平安喜乐#
...展开全文c",10月8日 17:58,20375,189.0
7663,"肖战超话
201008 VCR
@X玖少年团肖战DAYTOY

衬衫｜DNT @DNT_OFFICIAL  

#肖战平安喜乐#  #肖战衣橱#",10月8日 10:54,27575,189.0
7664,"肖战超话
201005 @肖战工作室 更新
@X玖少年团肖战DAYTOY

29岁的生日
迎接带着风奔跑的少年
坦荡新天地...展开全文c",10月5日 10:50,20175,189.0
7665,"肖战超话#肖战1005生日乐园# 💌#肖战1005生日快乐#

月儿翘首
心跳计数一零零五
只等你目光投来
温柔如初
...展开全文c",10月5日 10:05,6531,189.0
7666,"肖战超话
201005 微博更新
@X玖少年团肖战DAYTOY

生日快乐，岁岁欢愉

衬衫｜3.1 Phillip Lim @31philliplim ...展开全文c",10月5日 02:00,11633,189.0
7667,,10月5日 00:47,1401,189.0
